order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
17739,4460,21,Chandigarh,Morning,Weekend,Chinese,Dinner,Premium,728,Yes,44,6,4,Yes,Celebrating,Low,Friends,No
17740,1338,28,Mumbai,Evening,Weekend,Biryani,Dinner,Mid-range,385,Yes,85,4,3,No,Lazy,High,Family,No
17741,4576,18,Pune,Afternoon,Weekday,Fast Food,Dinner,Mid-range,298,Yes,27,11,5,No,Lazy,Low,Alone,Yes
17742,2373,40,Chandigarh,Night,Weekend,Biryani,Snacks,Premium,941,No,24,1,3,Yes,Celebrating,Medium,Family,No
17743,4434,43,Pune,Evening,Weekday,South Indian,Lunch,Budget,629,Yes,32,6,4,No,Lazy,Low,Friends,Yes
17744,4552,26,Hyderabad,Night,Weekend,South Indian,Dinner,Budget,439,No,64,2,2,No,Lazy,Medium,Partner,No
17745,4158,38,Hyderabad,Morning,Weekend,Fast Food,Breakfast,Budget,222,Yes,67,9,2,No,Celebrating,Low,Family,No
17746,2493,34,Delhi,Night,Weekday,North Indian,Breakfast,Budget,317,Yes,41,10,2,Yes,Lazy,High,Friends,Yes
17747,2814,18,Hyderabad,Evening,Weekday,North Indian,Breakfast,Budget,637,Yes,40,4,2,No,Stressed,High,Family,No
17748,4399,19,Mumbai,Afternoon,Weekend,Desserts,Snacks,Budget,446,No,80,13,1,No,Happy,Low,Friends,Yes
17749,3388,36,Delhi,Morning,Weekend,Fast Food,Lunch,Mid-range,689,No,58,1,5,No,Lazy,High,Friends,No
17750,3592,32,Pune,Morning,Weekday,Fast Food,Snacks,Mid-range,384,Yes,41,5,2,No,Lazy,Low,Alone,Yes
17751,1755,36,Bangalore,Afternoon,Weekend,South Indian,Breakfast,Mid-range,156,No,93,6,1,No,Lazy,Medium,Alone,No
17752,3488,21,Chandigarh,Evening,Weekend,South Indian,Dinner,Premium,636,Yes,47,10,4,Yes,Stressed,Medium,Alone,Yes
17753,1003,18,Mumbai,Afternoon,Weekend,Desserts,Lunch,Mid-range,376,Yes,71,13,4,No,Stressed,Medium,Partner,Yes
17754,3246,40,Bangalore,Afternoon,Weekday,Fast Food,Breakfast,Mid-range,419,No,40,3,5,Yes,Happy,Low,Alone,Yes
17755,4469,36,Chandigarh,Night,Weekday,Desserts,Dinner,Mid-range,564,Yes,39,13,4,Yes,Stressed,Medium,Alone,No
17756,3601,27,Delhi,Afternoon,Weekday,Biryani,Lunch,Premium,870,No,74,12,4,Yes,Lazy,Low,Friends,No
17757,1123,43,Hyderabad,Afternoon,Weekend,Chinese,Snacks,Premium,487,No,44,4,5,No,Stressed,High,Partner,Yes
17758,1782,27,Chandigarh,Afternoon,Weekend,Chinese,Breakfast,Premium,849,No,64,6,1,No,Celebrating,High,Alone,No
17759,2048,27,Hyderabad,Afternoon,Weekend,Desserts,Dinner,Premium,319,No,63,3,4,No,Celebrating,Low,Family,Yes
17760,4773,24,Pune,Afternoon,Weekday,South Indian,Dinner,Premium,395,No,40,4,2,No,Celebrating,Medium,Friends,Yes
17761,3715,30,Bangalore,Night,Weekday,Fast Food,Dinner,Budget,335,Yes,68,5,3,No,Lazy,Medium,Partner,Yes
17762,4107,40,Pune,Night,Weekday,South Indian,Lunch,Premium,823,Yes,45,9,1,Yes,Celebrating,Medium,Friends,No
17763,1071,38,Pune,Afternoon,Weekday,Biryani,Lunch,Premium,308,Yes,86,13,3,No,Happy,Low,Partner,Yes
17764,3528,28,Bangalore,Evening,Weekend,Chinese,Dinner,Mid-range,667,Yes,90,3,4,Yes,Celebrating,Medium,Friends,Yes
17765,4379,39,Hyderabad,Night,Weekend,Desserts,Dinner,Premium,373,Yes,87,8,3,Yes,Lazy,High,Alone,No
17766,1364,20,Chandigarh,Evening,Weekend,Biryani,Breakfast,Premium,110,Yes,62,2,4,Yes,Happy,Medium,Friends,No
17767,3860,22,Mumbai,Night,Weekday,North Indian,Lunch,Budget,710,No,25,7,5,No,Celebrating,High,Family,Yes
17768,3076,38,Pune,Morning,Weekend,Desserts,Dinner,Mid-range,223,No,81,9,4,No,Celebrating,Medium,Partner,Yes
17769,3183,41,Chandigarh,Night,Weekday,Desserts,Breakfast,Mid-range,379,No,84,10,3,Yes,Celebrating,Low,Friends,No
17770,2813,43,Chandigarh,Afternoon,Weekday,Fast Food,Snacks,Premium,409,Yes,39,3,2,No,Celebrating,Low,Partner,Yes
17771,1710,18,Hyderabad,Afternoon,Weekend,South Indian,Dinner,Premium,836,Yes,99,1,2,No,Stressed,Low,Alone,Yes
17772,4936,27,Hyderabad,Afternoon,Weekday,Fast Food,Lunch,Mid-range,625,Yes,94,9,5,No,Stressed,High,Alone,Yes
17773,3434,34,Delhi,Night,Weekday,Chinese,Breakfast,Budget,338,Yes,79,9,4,No,Happy,Medium,Partner,Yes
17774,1030,43,Bangalore,Afternoon,Weekday,Biryani,Breakfast,Budget,119,Yes,56,9,3,Yes,Celebrating,Low,Family,No
17775,1614,22,Chandigarh,Night,Weekday,South Indian,Dinner,Premium,281,Yes,46,1,2,Yes,Lazy,Medium,Friends,No
17776,2236,43,Mumbai,Morning,Weekday,Desserts,Dinner,Mid-range,426,Yes,76,12,1,No,Stressed,High,Family,No
17777,3812,34,Bangalore,Evening,Weekday,Biryani,Breakfast,Budget,589,Yes,72,10,4,Yes,Stressed,High,Friends,No
17778,1840,23,Pune,Evening,Weekend,Biryani,Snacks,Budget,134,Yes,26,11,4,Yes,Lazy,Low,Alone,Yes
17779,1542,20,Chandigarh,Afternoon,Weekday,South Indian,Lunch,Mid-range,373,No,67,1,4,Yes,Celebrating,High,Partner,No
17780,3907,20,Pune,Afternoon,Weekend,Fast Food,Lunch,Mid-range,838,No,52,14,4,No,Lazy,Low,Alone,No
17781,3075,20,Hyderabad,Evening,Weekday,South Indian,Snacks,Mid-range,691,No,79,14,3,Yes,Lazy,Medium,Partner,No
17782,2872,27,Chandigarh,Evening,Weekday,Chinese,Snacks,Budget,158,Yes,51,14,2,No,Celebrating,Medium,Family,No
17783,4781,39,Chandigarh,Evening,Weekday,Desserts,Lunch,Budget,195,No,96,11,5,Yes,Celebrating,Medium,Partner,Yes
17784,2960,39,Delhi,Evening,Weekday,Biryani,Lunch,Budget,672,No,26,4,5,No,Happy,Low,Family,Yes
17785,4447,26,Mumbai,Morning,Weekend,North Indian,Lunch,Budget,679,Yes,79,8,2,Yes,Happy,High,Alone,Yes
17786,1607,38,Chandigarh,Morning,Weekday,Fast Food,Dinner,Budget,750,No,21,12,3,Yes,Lazy,Medium,Partner,No
17787,3685,34,Delhi,Night,Weekend,Chinese,Breakfast,Premium,376,No,80,14,3,No,Happy,Low,Friends,No
17788,2090,21,Chandigarh,Evening,Weekend,Fast Food,Lunch,Premium,237,No,88,1,4,No,Happy,High,Partner,Yes
17789,2940,43,Pune,Afternoon,Weekend,Desserts,Dinner,Mid-range,850,Yes,26,7,5,No,Celebrating,Low,Family,No
17790,2910,37,Bangalore,Afternoon,Weekend,Biryani,Dinner,Budget,672,Yes,79,6,2,No,Lazy,Medium,Family,Yes
17791,1730,24,Hyderabad,Morning,Weekend,Fast Food,Dinner,Mid-range,807,Yes,65,13,2,Yes,Lazy,Medium,Partner,Yes
17792,3570,24,Pune,Morning,Weekday,Chinese,Breakfast,Budget,856,No,95,14,4,No,Celebrating,High,Partner,No
17793,3858,21,Bangalore,Afternoon,Weekend,Biryani,Lunch,Mid-range,552,No,86,3,3,Yes,Celebrating,Medium,Friends,Yes
17794,3762,18,Delhi,Morning,Weekday,Fast Food,Lunch,Mid-range,108,Yes,51,3,5,No,Celebrating,High,Friends,Yes
17795,1311,18,Chandigarh,Afternoon,Weekend,North Indian,Breakfast,Budget,205,No,54,7,5,Yes,Celebrating,High,Friends,Yes
17796,4716,36,Bangalore,Afternoon,Weekday,North Indian,Snacks,Budget,738,Yes,24,8,4,No,Happy,Low,Alone,No
17797,3572,26,Mumbai,Night,Weekday,Chinese,Breakfast,Budget,966,No,81,2,5,Yes,Happy,Low,Alone,No
17798,4372,33,Bangalore,Evening,Weekend,Desserts,Breakfast,Mid-range,555,No,34,8,2,No,Celebrating,Low,Partner,No
17799,1646,42,Pune,Afternoon,Weekday,Chinese,Lunch,Budget,939,Yes,83,1,3,No,Stressed,High,Family,No
17800,3439,19,Chandigarh,Night,Weekend,Biryani,Dinner,Budget,959,No,42,6,2,No,Stressed,Medium,Alone,Yes
17801,3320,43,Hyderabad,Morning,Weekday,Desserts,Snacks,Premium,447,No,95,6,1,No,Celebrating,Low,Friends,Yes
17802,2451,42,Mumbai,Night,Weekday,Fast Food,Snacks,Budget,559,No,88,8,1,No,Happy,High,Friends,No
17803,3201,18,Pune,Afternoon,Weekday,Biryani,Snacks,Premium,343,Yes,96,3,3,No,Lazy,Low,Family,No
17804,1081,30,Mumbai,Morning,Weekend,Desserts,Lunch,Premium,496,No,36,14,4,Yes,Stressed,High,Alone,Yes
17805,2545,38,Delhi,Afternoon,Weekend,Biryani,Lunch,Budget,828,No,43,11,1,No,Stressed,Low,Family,Yes
17806,1698,27,Chandigarh,Night,Weekend,North Indian,Breakfast,Premium,455,No,93,11,3,No,Lazy,Medium,Partner,Yes
17807,4673,33,Hyderabad,Morning,Weekday,South Indian,Snacks,Budget,572,Yes,55,14,2,No,Celebrating,High,Partner,Yes
17808,1372,41,Pune,Morning,Weekend,Biryani,Dinner,Budget,971,Yes,38,8,4,Yes,Stressed,High,Alone,Yes
17809,4087,34,Delhi,Night,Weekend,North Indian,Snacks,Budget,394,No,50,10,4,No,Celebrating,High,Friends,No
17810,4027,23,Hyderabad,Night,Weekend,North Indian,Snacks,Budget,399,No,72,5,1,No,Celebrating,Low,Partner,Yes
17811,3881,41,Bangalore,Evening,Weekend,Chinese,Snacks,Budget,161,No,90,11,5,No,Stressed,Low,Partner,No
17812,3450,36,Pune,Evening,Weekday,Fast Food,Dinner,Premium,656,No,39,12,3,Yes,Lazy,Medium,Partner,No
17813,1660,44,Pune,Night,Weekend,Fast Food,Breakfast,Premium,163,Yes,33,2,4,No,Celebrating,Low,Partner,Yes
17814,4621,26,Pune,Night,Weekend,South Indian,Dinner,Budget,283,No,23,8,1,No,Celebrating,High,Family,Yes
17815,2887,38,Pune,Afternoon,Weekend,Chinese,Lunch,Mid-range,195,Yes,37,12,4,Yes,Celebrating,High,Family,Yes
17816,4232,35,Mumbai,Afternoon,Weekday,Fast Food,Dinner,Budget,796,Yes,40,9,5,Yes,Lazy,High,Partner,Yes
17817,3388,20,Hyderabad,Night,Weekend,Fast Food,Snacks,Premium,145,Yes,76,10,2,No,Celebrating,Medium,Partner,No
17818,3103,34,Pune,Night,Weekend,North Indian,Lunch,Premium,993,No,38,5,5,Yes,Lazy,High,Alone,No
17819,2898,26,Hyderabad,Morning,Weekend,Chinese,Breakfast,Budget,836,Yes,82,9,2,No,Lazy,Low,Alone,No
17820,2529,30,Pune,Night,Weekday,North Indian,Dinner,Premium,317,No,22,7,3,No,Lazy,High,Alone,Yes
17821,1028,34,Hyderabad,Night,Weekday,Biryani,Lunch,Budget,918,Yes,98,4,1,No,Stressed,Low,Family,No
17822,3638,31,Mumbai,Evening,Weekday,Fast Food,Lunch,Budget,389,Yes,42,9,2,Yes,Stressed,High,Partner,No
17823,3671,19,Mumbai,Evening,Weekday,Biryani,Lunch,Budget,569,Yes,70,9,2,Yes,Happy,Low,Alone,Yes
17824,1402,44,Pune,Afternoon,Weekday,Chinese,Breakfast,Premium,270,No,50,4,3,No,Lazy,High,Partner,No
17825,1874,28,Pune,Morning,Weekday,Chinese,Snacks,Budget,360,Yes,81,7,5,No,Lazy,High,Partner,Yes
17826,3716,35,Chandigarh,Afternoon,Weekday,Biryani,Snacks,Budget,811,No,51,7,5,Yes,Happy,High,Partner,Yes
17827,1969,39,Chandigarh,Night,Weekday,South Indian,Snacks,Mid-range,966,No,81,6,1,Yes,Lazy,Low,Partner,Yes
17828,2994,19,Chandigarh,Evening,Weekday,North Indian,Snacks,Mid-range,980,No,28,5,5,Yes,Celebrating,Medium,Alone,No
17829,4159,22,Delhi,Morning,Weekday,North Indian,Breakfast,Mid-range,244,No,39,7,4,No,Happy,Medium,Alone,No
17830,4839,24,Mumbai,Evening,Weekend,Fast Food,Breakfast,Premium,464,Yes,31,9,1,No,Lazy,High,Family,No
17831,3470,33,Bangalore,Evening,Weekend,Biryani,Snacks,Budget,840,Yes,96,13,4,No,Happy,Medium,Family,No
17832,2480,34,Delhi,Night,Weekend,Desserts,Lunch,Mid-range,262,Yes,21,1,5,No,Stressed,Medium,Family,Yes
17833,2033,23,Delhi,Morning,Weekday,Desserts,Breakfast,Premium,266,Yes,37,1,2,No,Happy,High,Family,Yes
17834,4200,18,Pune,Morning,Weekday,South Indian,Lunch,Mid-range,527,Yes,50,9,4,No,Stressed,High,Partner,Yes
17835,3413,38,Hyderabad,Morning,Weekend,Fast Food,Snacks,Budget,771,Yes,32,12,2,No,Lazy,High,Alone,Yes
17836,3505,29,Chandigarh,Evening,Weekday,Biryani,Lunch,Mid-range,835,Yes,89,8,1,Yes,Celebrating,High,Friends,Yes
17837,2189,36,Bangalore,Morning,Weekend,Biryani,Dinner,Premium,717,Yes,98,2,3,No,Celebrating,Medium,Alone,No
17838,2552,38,Pune,Morning,Weekday,Desserts,Dinner,Budget,288,Yes,85,10,2,Yes,Happy,Low,Friends,No
17839,4346,19,Bangalore,Morning,Weekend,Chinese,Breakfast,Budget,999,Yes,66,3,1,No,Celebrating,Low,Friends,Yes
17840,1243,20,Bangalore,Evening,Weekday,South Indian,Dinner,Mid-range,659,No,59,9,3,No,Celebrating,Low,Partner,No
17841,3168,39,Chandigarh,Morning,Weekday,Fast Food,Lunch,Budget,872,No,70,1,1,No,Happy,Medium,Partner,Yes
17842,2834,21,Bangalore,Morning,Weekend,Biryani,Breakfast,Mid-range,280,Yes,88,1,4,Yes,Stressed,High,Friends,No
17843,4993,43,Bangalore,Evening,Weekday,North Indian,Snacks,Premium,831,Yes,77,5,3,No,Lazy,Low,Partner,No
17844,4404,26,Mumbai,Evening,Weekend,Desserts,Breakfast,Premium,787,Yes,40,3,1,No,Stressed,High,Family,Yes
17845,3992,30,Chandigarh,Morning,Weekend,Desserts,Snacks,Premium,937,Yes,95,6,1,Yes,Celebrating,Low,Friends,Yes
17846,1088,30,Delhi,Afternoon,Weekend,Biryani,Breakfast,Premium,588,No,82,10,4,Yes,Lazy,Medium,Alone,No
17847,1732,33,Delhi,Morning,Weekday,Biryani,Snacks,Premium,883,Yes,98,14,4,No,Happy,Low,Alone,No
17848,2044,38,Hyderabad,Morning,Weekday,Desserts,Lunch,Mid-range,282,No,27,8,1,No,Lazy,Low,Family,Yes
17849,4663,38,Hyderabad,Morning,Weekday,Chinese,Lunch,Mid-range,581,Yes,83,10,4,Yes,Stressed,Low,Friends,No
17850,2709,27,Mumbai,Night,Weekend,Chinese,Lunch,Budget,831,Yes,94,4,4,Yes,Lazy,Low,Alone,No
17851,3785,33,Chandigarh,Night,Weekend,Desserts,Snacks,Mid-range,895,No,31,10,5,Yes,Celebrating,High,Alone,No
17852,2573,38,Mumbai,Morning,Weekday,Fast Food,Lunch,Budget,102,No,82,3,1,Yes,Stressed,High,Family,Yes
17853,4098,20,Delhi,Afternoon,Weekend,Desserts,Breakfast,Mid-range,120,No,44,10,4,Yes,Happy,High,Alone,Yes
17854,2743,40,Mumbai,Evening,Weekend,Biryani,Lunch,Mid-range,664,Yes,54,5,1,Yes,Happy,Low,Partner,Yes
17855,2438,42,Chandigarh,Afternoon,Weekday,North Indian,Dinner,Budget,445,No,83,5,1,No,Happy,High,Partner,Yes
17856,3702,28,Bangalore,Afternoon,Weekday,Fast Food,Breakfast,Premium,560,No,30,11,2,Yes,Happy,Medium,Partner,Yes
17857,2805,43,Pune,Morning,Weekend,Biryani,Breakfast,Budget,922,No,46,8,2,No,Celebrating,Medium,Friends,Yes
17858,3897,19,Chandigarh,Morning,Weekend,Desserts,Lunch,Premium,475,Yes,84,8,4,No,Happy,Medium,Friends,Yes
17859,4081,35,Delhi,Night,Weekend,Fast Food,Dinner,Premium,285,No,47,4,4,No,Celebrating,Low,Partner,No
17860,3950,20,Pune,Night,Weekday,Biryani,Dinner,Budget,832,No,86,4,4,Yes,Celebrating,High,Family,No
17861,2623,25,Bangalore,Afternoon,Weekday,Fast Food,Breakfast,Premium,721,Yes,84,7,1,Yes,Happy,Low,Family,Yes
17862,1289,19,Mumbai,Morning,Weekday,South Indian,Breakfast,Premium,521,No,63,8,1,No,Celebrating,High,Alone,No
17863,4418,40,Bangalore,Morning,Weekday,Biryani,Breakfast,Budget,611,No,63,7,4,No,Happy,High,Family,Yes
17864,4008,38,Bangalore,Night,Weekday,Desserts,Snacks,Budget,426,Yes,96,10,4,Yes,Celebrating,Medium,Partner,No
17865,3006,37,Chandigarh,Afternoon,Weekend,Biryani,Dinner,Premium,644,Yes,74,10,3,No,Lazy,High,Partner,Yes
17866,1695,39,Hyderabad,Afternoon,Weekend,North Indian,Breakfast,Premium,591,No,76,5,5,No,Celebrating,High,Alone,No
17867,3364,44,Pune,Afternoon,Weekday,Desserts,Snacks,Premium,434,Yes,55,6,1,Yes,Celebrating,Low,Friends,Yes
17868,4498,23,Delhi,Afternoon,Weekend,North Indian,Breakfast,Mid-range,596,Yes,46,6,2,Yes,Celebrating,Medium,Friends,No
17869,3372,20,Mumbai,Afternoon,Weekend,Biryani,Lunch,Mid-range,226,Yes,50,14,1,Yes,Stressed,High,Alone,No
17870,3038,35,Bangalore,Evening,Weekend,Chinese,Breakfast,Mid-range,869,Yes,96,8,4,Yes,Happy,Medium,Friends,No
17871,2783,22,Mumbai,Afternoon,Weekday,Desserts,Lunch,Mid-range,596,No,52,10,4,Yes,Celebrating,Medium,Partner,No
17872,2368,26,Bangalore,Evening,Weekend,Biryani,Lunch,Budget,104,No,74,1,4,No,Happy,Low,Family,Yes
17873,1255,23,Chandigarh,Morning,Weekend,Chinese,Lunch,Premium,658,Yes,33,9,5,No,Happy,Low,Partner,Yes
17874,2140,42,Hyderabad,Morning,Weekend,Desserts,Dinner,Budget,426,No,60,2,2,No,Stressed,Low,Friends,Yes
17875,1697,26,Hyderabad,Afternoon,Weekend,North Indian,Dinner,Mid-range,200,No,71,4,1,No,Celebrating,Medium,Family,No
17876,4014,30,Hyderabad,Afternoon,Weekday,Fast Food,Snacks,Mid-range,954,No,72,1,4,No,Celebrating,Low,Family,Yes
17877,3866,19,Bangalore,Morning,Weekend,South Indian,Breakfast,Budget,906,No,44,12,2,No,Happy,High,Partner,Yes
17878,3340,26,Pune,Night,Weekday,Desserts,Snacks,Budget,874,No,88,3,5,No,Happy,Medium,Partner,No
17879,4947,35,Mumbai,Afternoon,Weekday,Fast Food,Breakfast,Budget,195,Yes,76,14,3,Yes,Stressed,High,Partner,Yes
17880,1053,25,Mumbai,Morning,Weekday,Biryani,Breakfast,Mid-range,475,Yes,21,3,5,No,Lazy,High,Friends,Yes
17881,3519,21,Bangalore,Night,Weekday,South Indian,Lunch,Mid-range,512,No,86,3,4,Yes,Celebrating,High,Friends,Yes
17882,2452,30,Hyderabad,Night,Weekday,South Indian,Breakfast,Budget,634,Yes,72,5,3,Yes,Celebrating,Low,Partner,No
17883,4880,33,Hyderabad,Afternoon,Weekend,Fast Food,Dinner,Budget,520,No,82,9,3,No,Lazy,Medium,Alone,Yes
17884,1409,23,Delhi,Morning,Weekend,Biryani,Snacks,Budget,720,Yes,30,1,4,No,Celebrating,Low,Family,No
17885,3737,41,Mumbai,Evening,Weekend,North Indian,Lunch,Premium,613,No,64,12,5,Yes,Celebrating,Medium,Partner,Yes
17886,2192,22,Chandigarh,Morning,Weekend,South Indian,Snacks,Premium,827,Yes,20,7,3,Yes,Stressed,High,Alone,No
17887,1369,42,Hyderabad,Evening,Weekday,South Indian,Lunch,Budget,886,No,35,14,1,No,Stressed,Medium,Alone,Yes
17888,3062,24,Mumbai,Morning,Weekday,Desserts,Snacks,Premium,599,No,78,10,4,Yes,Lazy,Low,Alone,Yes
17889,3085,27,Mumbai,Morning,Weekend,Biryani,Snacks,Premium,609,Yes,51,14,3,No,Celebrating,Medium,Family,No
17890,1693,20,Bangalore,Afternoon,Weekday,South Indian,Snacks,Premium,201,Yes,43,9,3,Yes,Celebrating,Medium,Partner,Yes
17891,3114,36,Mumbai,Morning,Weekday,Chinese,Snacks,Budget,739,Yes,56,7,3,No,Happy,Medium,Friends,No
17892,3363,35,Mumbai,Night,Weekend,Biryani,Breakfast,Mid-range,133,Yes,44,10,2,Yes,Stressed,Low,Family,No
17893,2910,39,Delhi,Evening,Weekend,Chinese,Snacks,Mid-range,434,Yes,57,2,2,Yes,Happy,Low,Friends,Yes
17894,3195,35,Bangalore,Morning,Weekend,South Indian,Dinner,Budget,201,No,38,12,4,No,Happy,Low,Partner,No
17895,2845,29,Delhi,Morning,Weekday,Fast Food,Dinner,Mid-range,770,Yes,89,6,4,Yes,Lazy,Low,Alone,Yes
17896,3580,25,Bangalore,Afternoon,Weekday,Desserts,Dinner,Premium,804,No,21,10,3,Yes,Lazy,High,Friends,Yes
17897,3078,43,Delhi,Night,Weekday,South Indian,Dinner,Mid-range,619,Yes,84,11,1,No,Lazy,Low,Alone,Yes
17898,3790,36,Pune,Night,Weekday,Fast Food,Dinner,Premium,205,Yes,65,6,1,No,Stressed,Medium,Friends,Yes
17899,3695,33,Bangalore,Night,Weekday,South Indian,Dinner,Premium,793,No,52,8,2,Yes,Lazy,Low,Partner,Yes
17900,3216,21,Hyderabad,Night,Weekday,Fast Food,Snacks,Budget,135,Yes,89,8,2,Yes,Stressed,Low,Alone,No
17901,3146,39,Pune,Evening,Weekend,Desserts,Dinner,Premium,200,No,65,11,5,Yes,Happy,High,Partner,No
17902,3195,27,Pune,Afternoon,Weekend,Biryani,Snacks,Mid-range,618,No,56,4,1,No,Happy,Medium,Friends,No
17903,2053,42,Bangalore,Evening,Weekday,South Indian,Lunch,Mid-range,274,No,31,3,5,Yes,Stressed,High,Alone,Yes
17904,2532,20,Bangalore,Evening,Weekend,South Indian,Breakfast,Premium,816,No,21,12,4,Yes,Happy,Low,Family,Yes
17905,1740,38,Bangalore,Afternoon,Weekend,North Indian,Dinner,Mid-range,427,Yes,35,6,1,No,Stressed,High,Alone,Yes
17906,3280,39,Pune,Morning,Weekend,Biryani,Breakfast,Mid-range,342,No,87,6,2,No,Celebrating,Medium,Alone,No
17907,1656,42,Bangalore,Morning,Weekday,Fast Food,Lunch,Mid-range,789,No,31,13,4,Yes,Happy,Medium,Alone,No
17908,2289,31,Mumbai,Evening,Weekday,Biryani,Lunch,Mid-range,864,Yes,64,7,3,No,Celebrating,Low,Family,No
17909,3351,33,Chandigarh,Afternoon,Weekend,North Indian,Snacks,Budget,350,No,78,14,2,Yes,Happy,Low,Partner,No
17910,3654,35,Bangalore,Morning,Weekday,North Indian,Snacks,Premium,791,No,82,11,3,No,Happy,High,Family,No
17911,3941,35,Mumbai,Night,Weekday,Chinese,Breakfast,Mid-range,124,Yes,23,7,3,Yes,Celebrating,Low,Friends,Yes
17912,1845,31,Bangalore,Morning,Weekday,Fast Food,Lunch,Mid-range,411,Yes,38,4,1,No,Happy,Medium,Alone,Yes
17913,1885,27,Mumbai,Afternoon,Weekday,South Indian,Dinner,Mid-range,881,No,81,6,4,No,Lazy,Medium,Family,No
17914,1297,44,Chandigarh,Afternoon,Weekday,North Indian,Snacks,Premium,382,Yes,22,3,4,No,Stressed,High,Partner,No
17915,2463,43,Hyderabad,Night,Weekday,South Indian,Lunch,Premium,773,No,34,7,5,Yes,Stressed,Low,Friends,Yes
17916,3344,20,Hyderabad,Morning,Weekday,Desserts,Dinner,Budget,313,No,85,2,5,No,Lazy,Medium,Alone,Yes
17917,2422,26,Mumbai,Morning,Weekday,Fast Food,Breakfast,Premium,284,Yes,54,7,4,Yes,Happy,High,Friends,Yes
17918,1306,37,Bangalore,Afternoon,Weekend,South Indian,Dinner,Budget,121,Yes,68,6,5,Yes,Celebrating,Medium,Family,No
17919,3634,18,Pune,Night,Weekday,Fast Food,Breakfast,Mid-range,163,No,53,9,5,Yes,Celebrating,Medium,Family,No
17920,1681,21,Chandigarh,Afternoon,Weekend,Biryani,Breakfast,Premium,271,Yes,94,13,4,No,Happy,High,Partner,No
17921,2064,40,Mumbai,Afternoon,Weekday,South Indian,Lunch,Budget,333,No,53,5,5,No,Happy,High,Family,Yes
17922,3604,28,Mumbai,Afternoon,Weekday,Biryani,Breakfast,Mid-range,937,No,21,2,3,Yes,Lazy,Low,Alone,No
17923,2095,25,Hyderabad,Night,Weekday,Desserts,Snacks,Budget,445,Yes,39,3,2,Yes,Stressed,High,Friends,No
17924,4270,19,Pune,Morning,Weekday,Desserts,Snacks,Premium,406,Yes,75,4,1,No,Stressed,Low,Family,No
17925,2030,43,Bangalore,Evening,Weekday,South Indian,Dinner,Budget,616,No,59,7,5,Yes,Stressed,Medium,Family,No
17926,4593,32,Bangalore,Evening,Weekday,South Indian,Snacks,Premium,124,No,43,5,1,Yes,Stressed,Medium,Alone,No
17927,3335,43,Mumbai,Morning,Weekday,South Indian,Dinner,Budget,847,Yes,39,2,2,Yes,Happy,Low,Partner,Yes
17928,1077,35,Pune,Night,Weekday,Desserts,Snacks,Mid-range,847,No,58,8,2,No,Happy,High,Partner,Yes
17929,3478,43,Pune,Night,Weekday,Desserts,Lunch,Mid-range,857,Yes,47,13,1,Yes,Celebrating,High,Partner,Yes
17930,1778,32,Pune,Evening,Weekend,Chinese,Snacks,Budget,532,No,26,10,5,No,Celebrating,High,Friends,Yes
17931,1977,19,Delhi,Night,Weekday,Biryani,Breakfast,Mid-range,749,Yes,33,10,4,No,Stressed,Low,Partner,Yes
17932,3951,24,Hyderabad,Afternoon,Weekday,Chinese,Breakfast,Premium,682,Yes,87,9,2,No,Happy,Low,Family,Yes
17933,4473,40,Mumbai,Morning,Weekday,South Indian,Breakfast,Mid-range,444,Yes,69,11,1,No,Happy,Medium,Partner,No
17934,2950,38,Pune,Morning,Weekend,North Indian,Dinner,Budget,493,No,28,14,2,Yes,Stressed,High,Partner,No
17935,3202,27,Bangalore,Afternoon,Weekend,Desserts,Snacks,Premium,507,Yes,30,5,4,No,Stressed,Low,Friends,No
17936,4568,20,Delhi,Evening,Weekend,North Indian,Lunch,Budget,148,Yes,88,12,4,No,Happy,Low,Partner,No
17937,3608,32,Chandigarh,Morning,Weekday,Fast Food,Lunch,Budget,693,No,53,8,1,Yes,Stressed,Medium,Alone,No
17938,2906,30,Chandigarh,Night,Weekend,South Indian,Dinner,Budget,614,Yes,87,14,4,No,Lazy,Medium,Family,Yes
17939,3109,21,Bangalore,Morning,Weekend,Chinese,Snacks,Premium,400,No,56,2,3,No,Celebrating,High,Family,Yes
17940,1365,20,Bangalore,Morning,Weekend,Biryani,Lunch,Mid-range,839,No,80,10,5,Yes,Stressed,Medium,Partner,No
17941,4090,34,Chandigarh,Afternoon,Weekday,Desserts,Lunch,Mid-range,258,No,96,13,1,Yes,Happy,Low,Family,Yes
17942,1502,21,Chandigarh,Evening,Weekend,Desserts,Breakfast,Premium,428,Yes,41,5,5,No,Celebrating,Medium,Family,No
17943,1978,39,Chandigarh,Morning,Weekend,Desserts,Dinner,Premium,257,Yes,69,7,2,Yes,Lazy,High,Family,No
17944,3692,22,Delhi,Morning,Weekday,Biryani,Snacks,Budget,106,Yes,98,7,1,No,Stressed,Medium,Alone,No
17945,4362,37,Delhi,Night,Weekday,Biryani,Lunch,Budget,839,Yes,98,1,1,No,Lazy,High,Alone,Yes
